CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
5183,MILIND PRALHAD DAHIWALE,39,CHANDRAPUR,MAHARASHTRA,Independent,0,10th Pass,407500,0.8291,0.088,1,4,1,0.0047,4,0,M,0,2426,0.002
10983,MILIND SHANKAR REPE,57,MUMBAI NORTH,MAHARASHTRA,Independent,0,Others,13730183,0.8291,0.088,1,2,0,0.0047,4,0,M,0,1352,0.0014
13981,MIMI CHAKRABORTY,60,JADAVPUR,WEST BENGAL,All India Trinamool Congress,0,Graduate,0,0.7708,0.077,3,1,3,-0.0155,7,0,F,1,688472,0.4791
10555,MINATI BISWAS,56,RANAGHAT,WEST BENGAL,Indian National Congress,0,Graduate,2419489,0.7708,0.077,3,2,3,-0.0155,7,0,F,0,23297,0.0157
4955,MINATI BISWAS,51,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,Independent,0,8th Pass,3198500,0.8627,0.002,1,2,0,-0.0549,1,0,F,0,618,0.003
11209,MINATI SARKAR,61,ULUBERIA,WEST BENGAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),0,Graduate,1091556,0.7708,0.077,1,1,3,-0.0155,7,0,F,0,1697,0.0013
9377,MINAXIBEN RAKESHKUMAR SOLANKI,32,AHMEDABAD EAST,GUJARAT,Independent,0,Graduate,6963794,0.7931,0.048,1,4,3,0.0045,1,0,F,0,898,0.0008
9264,MINI S,44,THIRUVANANTHAPURAM,KERALA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1,12th Pass,125235,0.9391,0.037,1,3,2,0.0373,1,0,F,0,664,0.0007
14159,MINTU KUMAR,31,NALANDA,BIHAR,Independent,0,10th Pass,1510000,0.6382,0.073,1,4,1,0.0181,7,0,M,0,6325,0.0061
9078,MIR HUSSAIN SARKAR,28,DHUBRI,ASSAM,Independent,0,Graduate,-191104,0.7318,0.026,1,5,3,0.014,3,0,M,0,4138,0.0025
12727,MIR TIPU SULTAN ALI,51,KOLKATA UTTAR,WEST BENGAL,Party for Democratic Socialism,0,8th Pass,7925343,0.7708,0.077,1,2,0,-0.0155,7,0,M,0,503,0.0005
13641,MIRA KUMARI YADAV,60,JAHANABAD,BIHAR,Shoshit Samaj Dal,0,Graduate,0,0.6382,0.073,1,1,3,0.0181,7,0,F,0,4337,0.0053
10679,MIRZA SAJAD HUSSAIN BEIGH,36,ANANTNAG,JAMMU AND KASHMIR,Independent,0,Graduate,60000,0.6874,0.011,1,4,3,-0.2033,5,0,M,0,4,0.0034
11357,MISBAHUL ISLAM,60,HAZARIBAGH,JHARKHAND,Peoples Party of India (Democratic),1,12th Pass,0,0.6763,0.026,1,1,2,0.0284,4,0,M,0,1716,0.0016
13056,MISHA BHARTI,42,PATALIPUTRA,BIHAR,Rashtriya Janata Dal,4,Graduate Professional,74628186,0.6382,0.073,2,3,3,0.0181,7,0,F,0,470236,0.4363
9370,MISHRA ARJUN RAMSHANKAR,27,AHMEDABAD EAST,GUJARAT,Jan Sangharsh Virat Party,0,Others,-65947,0.7931,0.048,1,5,0,0.0045,1,0,M,0,821,0.0007
9030,MISHRA JITENDRABHAI PREMNATH,49,NAVSARI,GUJARAT,Sanyukt Vikas Party,0,Graduate,1118952,0.7931,0.048,1,3,3,0.0045,1,0,M,0,540,0.0004
10033,MISHRA RAJKUMAR MALEKCHAND,36,AHMEDABAD EAST,GUJARAT,Independent,0,12th Pass,1538000,0.7931,0.048,1,4,2,0.0045,1,0,M,0,534,0.0005
10829,MISHRI KATHAT,67,RAJSAMAND,RAJASTHAN,Indian Peoples Green Party,0,8th Pass,1300000,0.6706,0.046,1,1,0,0.0279,2,0,M,0,2371,0.0019
11453,MISHRI LAL,30,KAUSHAMBI,UTTAR PRADESH,Swatantra Jantaraj Party,0,Graduate,448500,0.6972,0.147,1,4,3,0.0121,7,0,M,0,3183,0.0033
5891,MISS JUSPIN LAKRA,48,SUNDARGARH,ODISHA,Independent,3,10th Pass,6400,0.7345,0.039,1,3,1,-0.0073,4,0,F,0,14790,0.0134
12733,MITA CHAKRABORTY,44,KOLKATA DAKSHIN,WEST BENGAL,Indian National Congress,0,Graduate Professional,259658257,0.7708,0.077,3,3,3,-0.0155,7,0,F,0,42618,0.0353
11021,MITESH VARSHNEY,27,MUMBAI NORTH WEST,MAHARASHTRA,Independent,1,Post Graduate,186373,0.8291,0.088,1,5,4,0.0047,4,0,M,0,638,0.0007
7686,MITESHBHAI PATEL,54,ANAND,GUJARAT,Bharatiya Janata Party,2,Others,69232213,0.7931,0.048,3,2,0,0.0045,1,0,M,1,5959,0.0054
9272,MITHRA KUMAR G,58,THIRUVANANTHAPURAM,KERALA,Independent,0,Post Graduate,2752500,0.9391,0.037,1,2,4,0.0373,1,0,M,0,3521,0.0035
7086,MITHUN M RAI,34,DAKSHINA KANNADA,KARNATAKA,Indian National Congress,1,Graduate,18159509.84,0.756,0.051,3,4,3,0.0143,2,0,M,0,499664,0.3715
6952,MITTA PARTHASARATHI,60,HINDUPUR,ANDHRA PRADESH,Bharatiya Janata Party,2,Graduate,0,0.674,0.046,3,1,3,0.0524,1,0,M,0,13805,0.0103
6671,MITTAPALLI MALLIAH,56,NIZAMABAD,TELANGANA,Independent,0,10th Pass,249195,0.665,0.031,1,2,1,-0.0814,1,0,M,0,126,0.0001
6672,MITTAPALLY JEEVAN REDDY,34,NIZAMABAD,TELANGANA,Independent,0,10th Pass,500000,0.665,0.031,1,4,1,-0.0814,1,0,M,0,212,0.0002
13964,MIZANOOR RAHAMAN,45,BASIRHAT,WEST BENGAL,Independent,1,8th Pass,7549078,0.7708,0.077,1,3,0,-0.0155,7,0,M,0,2375,0.0017
11888,MO FAHIM,65,LUCKNOW,UTTAR PRADESH,Indian National League,0,10th Pass,15485250,0.6972,0.147,1,1,1,0.0121,7,0,M,0,572,0.0005
11792,MO HASAN LAHARI,60,AMETHI,UTTAR PRADESH,Independent,1,8th Pass,3889500,0.6972,0.147,1,1,0,0.0121,7,0,M,0,1224,0.0013
11440,MO JAVED ANSARI,60,GONDA,UTTAR PRADESH,Vishwa Manav Samaj Kalyan Parishad,0,5th Pass,0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,1529,0.0017
8359,MO. ASLAM ALIAS PASHA,48,MORADABAD,UTTAR PRADESH,Jan Shakti Dal,0,Literate,711541,0.6972,0.147,1,3,0,0.0121,7,0,M,0,4594,0.0036
8370,MO. HANIF,44,PILIBHIT,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,12th Pass,13509000,0.6972,0.147,1,3,2,0.0121,7,0,M,0,1276,0.0011
7907,MO. IMRAN KHAN,32,MORADABAD,UTTAR PRADESH,Indian National Congress,0,Post Graduate,21513650,0.6972,0.147,3,4,4,0.0121,7,0,M,0,2417,0.0019
9808,MO. ISMAIL ANSARI,57,DHULE,MAHARASHTRA,Bharatiya Minorities Suraksha Mahasangh,0,Graduate,1712205,0.8291,0.088,1,2,3,0.0047,4,0,M,0,8418,0.0078
12047,MO. JIBRAIL,51,SATNA,MADHYA PRADESH,Independent,0,8th Pass,2523000,0.7063,0.053,1,2,0,0.0943,4,0,M,0,5259,0.0047
12256,MO. TALAT KHAN,48,VIDISHA,MADHYA PRADESH,Independent,0,12th Pass,209397,0.7063,0.053,1,3,2,0.0943,4,0,M,0,1086,0.0009
10962,MODA RAM MEGHWAL,60,JODHPUR,RAJASTHAN,Independent,0,Graduate Professional,0,0.6706,0.046,1,1,3,0.0279,2,0,M,0,1519,0.0011
5038,MODUGULA VENUGOPALA REDDY,60,GUNTUR,ANDHRA PRADESH,Yuvajana Sramika Rythu Congress Party,3,Graduate Professional,0,0.674,0.046,2,1,3,0.0524,1,0,M,0,583713,0.4319
12609,MOH. ATEEK,55,BHOPAL,MADHYA PRADESH,Independent,0,Illiterate,131000,0.7063,0.053,1,2,0,0.0943,4,0,M,0,331,0.0002
12515,MOH. KHURRAM QURESHI,52,SAGAR,MADHYA PRADESH,Independent,0,12th Pass,13970660,0.7063,0.053,1,2,2,0.0943,4,0,M,0,1736,0.0017
11308,MOH. MUMTAZ RAZA,39,KHERI,UTTAR PRADESH,Rashtriya Janwadi Party (Socialist),0,10th Pass,81700,0.6972,0.147,1,4,1,0.0121,7,0,M,0,1060,0.0009
10292,MOHADAL,65,SHAHDOL,MADHYA PRADESH,Bahujan Samaj Party,0,10th Pass,826000,0.7063,0.053,3,1,1,0.0943,4,0,M,0,20598,0.0166
11654,MOHAMAD IDRIS,64,MUZAFFARPUR,BIHAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),0,12th Pass,8162850,0.6382,0.073,1,1,2,0.0181,7,0,M,0,6116,0.0058
10423,MOHAMED HAYATH,35,DAVANAGERE,KARNATAKA,Independent,0,Graduate,295000,0.756,0.051,1,4,3,0.0143,2,0,M,0,4954,0.0041
9203,MOHAMED P K,67,WAYANAD,KERALA,Bahujan Samaj Party,0,Graduate,3586455,0.9391,0.037,3,1,3,0.0373,1,0,M,0,2691,0.0025
9194,MOHAMMAD ABUL KALAM AZAD,27,SUPAUL,BIHAR,Jai Hind Party,0,12th Pass,2066100,0.6382,0.073,1,5,2,0.0181,7,0,M,0,481193,0.4114
12827,MOHAMMAD AJMER ALAM,35,PURVI CHAMPARAN,BIHAR,Independent,0,Post Graduate,2481716,0.6382,0.073,1,4,4,0.0181,7,0,M,0,6051,0.0061
4877,MOHAMMAD AKBAR LONE,71,BARAMULLA,JAMMU AND KASHMIR,Jammu & Kashmir National Conference,0,Graduate Professional,597278065,0.6874,0.011,2,1,3,-0.2033,5,0,M,1,457,0.2929
7622,MOHAMMAD ARSHAD HUSSAIN,43,MADHEPURA,BIHAR,Independent,0,Post Graduate,11950000,0.6382,0.073,1,3,4,0.0181,7,0,M,0,3807,0.0033
5600,MOHAMMAD ASHIQ IBRAHIMI,67,BHAGALPUR,BIHAR,Bahujan Samaj Party,1,Doctorate,1772515,0.6382,0.073,3,1,5,0.0181,7,0,M,0,9572,0.0092
12771,MOHAMMAD ATAHAR HUSSAIN,60,KARAKAT,BIHAR,Ambedkar National Congress,0,Post Graduate,0,0.6382,0.073,1,1,4,0.0181,7,0,M,0,12431,0.0143
10984,MOHAMMAD AZAD ANSARI,47,MUMBAI NORTH,MAHARASHTRA,Independent,0,8th Pass,-670000,0.8291,0.088,1,3,0,0.0047,4,0,M,0,1234,0.0012
7914,MOHAMMAD AZAM KHAN,64,RAMPUR,UTTAR PRADESH,Samajwadi Party,10,Graduate Professional,46124814,0.6972,0.147,2,1,3,0.0121,7,0,M,1,559177,0.5271
9981,MOHAMMAD HAYAT MOHAMMAD HUSAIN SHAIKH,54,MUMBAI SOUTH CENTRAL,MAHARASHTRA,Peace Party,0,5th Pass,693188,0.8291,0.088,1,2,0,0.0047,4,0,M,0,968,0.0012
12019,MOHAMMAD IMRAN,35,KHAJURAHO,MADHYA PRADESH,Independent,0,Graduate Professional,1807000,0.7063,0.053,1,4,3,0.0943,4,0,M,0,3305,0.0026
6263,MOHAMMAD ISHAQ,47,VIJAYAWADA,ANDHRA PRADESH,Independent,0,12th Pass,4764951,0.674,0.046,1,3,2,0.0524,1,0,M,0,1218,0.001
6984,MOHAMMAD JAMAL,47,NAGPUR,MAHARASHTRA,Bahujan Samaj Party,0,10th Pass,175000,0.8291,0.088,3,3,1,0.0047,4,0,M,0,31725,0.0267
7088,MOHAMMAD KHALID,46,DAKSHINA KANNADA,KARNATAKA,Independent,0,Illiterate,150500,0.756,0.051,1,3,0,0.0143,2,0,M,0,602,0.0004
10991,MOHAMMAD MEHMOOD SYED SHAH,47,MUMBAI NORTH CENTRAL,MAHARASHTRA,All India Minorities Front,0,12th Pass,950550,0.8291,0.088,1,3,2,0.0047,4,0,M,0,722,0.0008
8682,MOHAMMAD MOHASIN,29,AURANGABAD,BIHAR,Navbharat Nirman Party,0,10th Pass,40000,0.6382,0.073,1,5,1,0.0181,7,0,M,0,3198,0.0027
10956,MOHAMMAD NASIR,60,JHALAWAR BARAN,RAJASTHAN,Independent,0,8th Pass,0,0.6706,0.046,1,1,0,0.0279,2,0,M,0,5107,0.0037
13160,MOHAMMAD SADIQUE,79,FARIDKOT,PUNJAB,Indian National Congress,0,5th Pass,19482841,0.7668,0.024,3,1,0,-0.0592,1,0,M,1,419065,0.4298
14161,MOHAMMAD SURKHAB ALAM,37,NALANDA,BIHAR,Independent,0,10th Pass,7820000,0.6382,0.073,1,4,1,0.0181,7,0,M,0,2216,0.0021
6107,MOHAMMAD ZAHID,29,BIJNOR,UTTAR PRADESH,Independent,0,Graduate,1564215,0.6972,0.147,1,5,3,0.0121,7,0,M,0,3238,0.0029
6807,MOHAMMED ABDUL AZEEM,60,HYDERABAD,TELANGANA,Independent,0,10th Pass,0,0.665,0.031,1,1,1,-0.0814,1,0,M,0,329,0.0004
10458,MOHAMMED ABDUL WAKEEL,47,BIDAR,KARNATAKA,Bharat Prabhat Party,0,10th Pass,785000,0.756,0.051,1,3,1,0.0143,2,0,M,0,970,0.0009
10422,MOHAMMED ALEEMULLA,37,DAVANAGERE,KARNATAKA,Independent,0,12th Pass,540000,0.756,0.051,1,4,2,0.0143,2,0,M,0,1173,0.001
9923,MOHAMMED ALLI,54,BALASORE,ODISHA,Ambedkar National Congress,0,Graduate,21321310,0.7345,0.039,1,2,3,-0.0073,4,0,M,0,1356,0.0012
7085,MOHAMMED ELIYAS,57,DAKSHINA KANNADA,KARNATAKA,SOCIAL DEMOCRATIC PARTY OF INDIA,1,12th Pass,501640,0.756,0.051,1,2,2,0.0143,2,0,M,0,46839,0.0348
4964,MOHAMMED FAIZAL PP,43,LAKSHADWEEP,LAKSHADWEEP,Nationalist Congress Party,2,Post Graduate,938641,0.9228,0.002,3,3,4,-0.0166,1,0,M,1,22851,0.4861
6803,MOHAMMED FEROZ KHAN,60,HYDERABAD,TELANGANA,Indian National Congress,0,12th Pass,0,0.665,0.031,3,1,2,-0.0814,1,0,M,0,49944,0.0569
4607,MOHAMMED IMTIYAZ AHMAD,45,MAHBUBNAGAR,TELANGANA,Independent,0,Post Graduate,6680000,0.665,0.031,1,3,4,-0.0814,1,0,M,0,8495,0.0086
6758,MOHAMMED NAWAZ,33,ZAHIRABAD,TELANGANA,Ambedkar National Congress,0,5th Pass,453267,0.665,0.031,1,4,0,-0.0814,1,0,M,0,1712,0.0016
10929,MOHAMMED RIZWAN MOHAMMED AKBAR,45,DHULE,MAHARASHTRA,Independent,3,Literate,2972522,0.8291,0.088,1,3,0,0.0047,4,0,M,0,821,0.0008
10459,MOHAMMED YOUSUF,42,BIDAR,KARNATAKA,Praja Satta Party,0,10th Pass,103950,0.756,0.051,1,3,1,0.0143,2,0,M,0,742,0.0007
10375,MOHAMMED YUSUF KHAN,51,SHIMOGA,KARNATAKA,Independent,0,5th Pass,1303000,0.756,0.051,1,2,0,0.0143,2,0,M,0,1579,0.0012
7048,MOHAMMED ZABROOD KHATEEB,44,UTTARA KANNADA,KARNATAKA,Independent,2,5th Pass,310390,0.756,0.051,1,3,0,0.0143,2,0,M,0,7488,0.0065
13220,MOHAN,51,SONIPAT,HARYANA,All India Forward Bloc,1,12th Pass,8702000,0.7664,0.018,2,2,2,-0.0311,1,0,M,0,392,0.0003
8604,MOHAN ANANDRAO WAGHMARE,60,NANDED,MAHARASHTRA,Bahujan Mukti Party,0,10th Pass,0,0.8291,0.088,1,1,1,0.0047,4,0,M,0,1430,0.0013
6913,MOHAN AYYAPPA,29,ONGOLE,ANDHRA PRADESH,Independent,0,Post Graduate,88936,0.674,0.046,1,5,4,0.0524,1,0,M,0,1451,0.0011
14160,MOHAN BIND,41,NALANDA,BIHAR,Independent,3,5th Pass,1333000,0.6382,0.073,1,3,0,0.0181,7,0,M,0,3474,0.0034
6674,MOHAN CHINTALA PALLI,40,NIZAMABAD,TELANGANA,Independent,0,Graduate,940000,0.665,0.031,1,3,3,-0.0814,1,0,M,0,797,0.0007
6550,MOHAN FATTUSING RATHOD,60,HINGOLI,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,Post Graduate,0,0.8291,0.088,1,1,4,0.0047,4,0,M,0,174051,0.1504
10427,MOHAN GURAPPA MOTANNAVAR,43,CHIKKODI,KARNATAKA,Independent,0,Graduate Professional,1182350,0.756,0.051,1,3,3,0.0143,2,0,M,0,1487,0.0012
8257,MOHAN HASDA,30,MALDAHA UTTAR,WEST BENGAL,Independent,0,Graduate,420988,0.7708,0.077,1,4,3,-0.0155,7,0,M,0,13473,0.0099
14029,MOHAN KUMAR,49,MAHARAJGANJ,BIHAR,Independent,0,10th Pass,4090400,0.6382,0.073,1,3,1,0.0181,7,0,M,0,7057,0.0073
12329,MOHAN KUMAR GUPTA,31,SOUTH DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Mazdoor Kirayedar Vikas Party,0,Graduate,1948254,0.8634,0.013,1,4,3,-0.0537,1,0,M,0,969,0.0008
8444,MOHAN KUMAR HEMBRAM,43,KEONJHAR,ODISHA,Indian National Congress,0,Post Graduate,6488238,0.7345,0.039,3,3,4,-0.0073,4,0,M,0,128716,0.1094
10718,MOHAN LAL,60,JALORE,RAJASTHAN,Independent,0,Post Graduate,0,0.6706,0.046,1,1,4,0.0279,2,0,M,0,3466,0.0025
13746,MOHAN LAL,37,PATIALA,PUNJAB,Independent,0,10th Pass,629353,0.7668,0.024,1,4,1,-0.0592,1,0,M,0,986,0.0008
6160,MOHAN LAL,60,GHAZIABAD,UTTAR PRADESH,Republican Party of India (A),0,Graduate Professional,0,0.6972,0.147,1,1,3,0.0121,7,0,M,0,1150,0.0008
13372,MOHAN LAL SHARMA,72,EAST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Satya Bahumat Party,0,Post Graduate,20428012,0.8634,0.013,1,1,4,-0.0537,1,0,M,0,352,0.0003
7173,MOHAN MANDAVI,60,KANKER,CHHATTISGARH,Bharatiya Janata Party,0,Post Graduate,0,0.7104,0.02,3,1,4,0.0209,3,0,M,1,546233,0.4712
8089,MOHAN N,37,MADURAI,TAMIL NADU,Independent,8,8th Pass,109050,0.8033,0.072,1,4,0,-0.0173,1,0,M,0,1359,0.0013
7992,MOHAN RAMKISAN JOSHI,63,PUNE,MAHARASHTRA,Indian National Congress,6,10th Pass,32412179,0.8291,0.088,3,1,1,0.0047,4,0,M,0,308207,0.2977
11349,MOHAN SAH,61,SITAMARHI,BIHAR,Kisan Party of India,1,Post Graduate,4203500,0.6382,0.073,1,1,4,0.0181,7,0,M,0,3064,0.0029
8711,MOHAN SHANKAR BIRHADE,60,JALGAON,MAHARASHTRA,Rashtriya Samajwadi Party (Secular),0,10th Pass,0,0.8291,0.088,1,1,1,0.0047,4,0,M,0,670,0.0006
13544,MOHAN SINGH,29,KHADOOR SAHIB,PUNJAB,Independent,0,10th Pass,1316000,0.7668,0.024,1,5,1,-0.0592,1,0,M,0,1138,0.0011
9500,MOHAN SINGH TEKAM,41,SURGUJA,CHHATTISGARH,Shivsena,0,8th Pass,282000,0.7104,0.02,2,3,0,0.0209,3,0,M,0,7161,0.0056
10806,MOHAN VISHNU RAUT,35,MADHA,MAHARASHTRA,Independent,3,12th Pass,737724,0.8291,0.088,1,4,2,0.0047,4,0,M,0,973,0.0008
5267,MOHAN.P,63,SALEM,TAMIL NADU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),0,12th Pass,3696019,0.8033,0.072,1,1,2,-0.0173,1,0,M,0,777,0.0006
6675,MOHANAREDDY ELETI,36,NIZAMABAD,TELANGANA,Independent,0,10th Pass,10256000,0.665,0.031,1,4,1,-0.0814,1,0,M,0,353,0.0003
4905,MOHANLAL BASUMATA,44,ALIPURDUARS,WEST BENGAL,Indian National Congress,0,Graduate Professional,1660568,0.7708,0.077,3,3,3,-0.0155,7,0,M,0,27427,0.0199
7932,MOHANRAJ A,52,TIRUNELVELI,TAMIL NADU,Independent,0,Graduate Professional,1692000,0.8033,0.072,1,2,3,-0.0173,1,0,M,0,630,0.0006
6808,MOHD AHMED,60,HYDERABAD,TELANGANA,Independent,0,10th Pass,0,0.665,0.031,1,1,1,-0.0814,1,0,M,0,494,0.0006
11852,MOHD ARBI,60,GONDA,UTTAR PRADESH,Independent,0,Graduate Professional,0,0.6972,0.147,1,1,3,0.0121,7,0,M,0,2568,0.0028
7400,MOHD ATEEQ,61,AONLA,UTTAR PRADESH,National Fifty Fifty Front,0,Graduate,14289307,0.6972,0.147,1,1,3,0.0121,7,0,M,0,1308,0.0012
5394,MOHD AYUB,55,UDHAMPUR,JAMMU AND KASHMIR,Navarang Congress Party,1,Graduate,27026200,0.6874,0.011,1,2,3,-0.2033,5,0,M,0,58,0.0014
5460,MOHD GUFRAN KAZMI,60,KAIRANA,UTTAR PRADESH,Independent,0,Graduate,0,0.6972,0.147,1,1,3,0.0121,7,0,M,0,540,0.0005
12311,MOHD HASAN,44,NORTH EAST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Republican Party of India (A),0,12th Pass,372000,0.8634,0.013,1,3,2,-0.0537,1,0,M,0,1343,0.0009
13387,MOHD IRFAN,41,NORTH EAST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Bharat Prabhat Party,0,Graduate Professional,12463190,0.8634,0.013,1,3,3,-0.0537,1,0,M,0,1746,0.0012
6676,MOHD JAMEEL,35,NIZAMABAD,TELANGANA,Independent,0,Post Graduate,1012800,0.665,0.031,1,4,4,-0.0814,1,0,M,0,852,0.0008
5393,MOHD MAQBOOL WAR,61,BARAMULLA,JAMMU AND KASHMIR,Bharatiya Janata Party,0,Graduate,11320000,0.6874,0.011,3,1,3,-0.2033,5,0,M,0,581,0.0173
4774,MOHD SALEEM,60,KAIRANA,UTTAR PRADESH,Independent,0,Literate,0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,1138,0.001
13901,MOHD SAROOR ALI,40,SALEMPUR,UTTAR PRADESH,Janata Congress,0,Graduate,-199000,0.6972,0.147,1,3,3,0.0121,7,0,M,0,1566,0.0017
5656,MOHD YOUNIS,60,JAMMU,JAMMU AND KASHMIR,Jammu & Kashmir Pir Panjal Awami Party,0,Graduate Professional,0,0.6874,0.011,1,1,3,-0.2033,5,0,M,0,28,0.0011
12143,MOHD. IRFAN,41,BHIWANI MAHENDRAGARH,HARYANA,Bharat Prabhat Party,0,Graduate Professional,11371062,0.7664,0.018,1,3,3,-0.0311,1,0,M,0,1601,0.0014
13354,MOHD. IRFAN JAVED QURESHI,57,CHANDNI CHOWK,NATIONAL CAPITAL TERRITORY OF DELHI,Ekta Samaj Party,2,Graduate,350000,0.8634,0.013,1,2,3,-0.0537,1,0,M,0,1270,0.0013
9552,MOHD. KHUSHI,30,RAMPUR,UTTAR PRADESH,United Democratic Front Secular,4,10th Pass,85000,0.6972,0.147,1,4,1,0.0121,7,0,M,0,451,0.0004
9559,MOHD. MASROOR,39,SAMBHAL,UTTAR PRADESH,Independent,0,Not Given,-65000,0.6972,0.147,1,4,0,0.0121,7,0,M,0,3628,0.0031
13732,MOHD. NASEEM ANSARI,52,LUDHIANA,PUNJAB,Rashtriya Sahara Party,1,Illiterate,167745,0.7668,0.024,1,2,0,-0.0592,1,0,M,0,1871,0.0018
6155,MOHD. SALIM AHMED,60,GHAZIABAD,UTTAR PRADESH,Sabse Achchhi Party,0,Literate,0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,804,0.0005
7116,MOHD. SHAKEEL (ADV.),46,ALIGARH,UTTAR PRADESH,Lok Dal,2,Post Graduate,1696000,0.6972,0.147,1,3,4,0.0121,7,0,M,0,841,0.0007
6078,MOHD. UVAIS,54,SAHARANPUR,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,10th Pass,2816921,0.6972,0.147,1,2,1,0.0121,7,0,M,0,2438,0.002
9965,MOHD. YAHIYA SIDDIQUE,36,MUMBAI NORTH CENTRAL,MAHARASHTRA,Independent,0,5th Pass,37364,0.8291,0.088,1,4,0,0.0047,4,0,M,0,1073,0.0012
11236,MOHD. YUNUS,60,JHUNJHUNU,RAJASTHAN,Independent,0,Graduate,0,0.6706,0.046,1,1,3,0.0279,2,0,M,0,1438,0.0012
10945,MOHD. YUSUF MOHD. FAROOK KHAN,60,KALYAN,MAHARASHTRA,Independent,0,8th Pass,0,0.8291,0.088,1,1,0,0.0047,4,0,M,0,429,0.0005
5914,MOHENDRA CHANDRA DAS,44,SILCHAR,ASSAM,Independent,0,8th Pass,162949,0.7318,0.026,1,3,0,0.014,3,0,M,0,1655,0.0017
12551,MOHINDER KUMAR,46,AZAMGARH,UTTAR PRADESH,Sarvshreshth Dal,0,12th Pass,236613,0.6972,0.147,1,3,2,0.0121,7,0,M,0,2901,0.0028
14078,MOHINDER SINGH,77,AMRITSAR,PUNJAB,Independent,0,Illiterate,20000,0.7668,0.024,1,1,0,-0.0592,1,0,M,0,901,0.001
13726,MOHINDER SINGH,59,LUDHIANA,PUNJAB,Independent,1,Illiterate,32000,0.7668,0.024,1,2,0,-0.0592,1,0,M,0,895,0.0009
13720,MOHINDER SINGH NAMDHARI,70,AMRITSAR,PUNJAB,Independent,0,Graduate,52000,0.7668,0.024,1,1,3,-0.0592,1,0,M,0,587,0.0007
13807,MOHINDERPAL SINGH DANGARH,39,SANGRUR,PUNJAB,Bhartiya Lok Seva Dal,6,12th Pass,12833873,0.7668,0.024,1,4,2,-0.0592,1,0,M,0,3881,0.0035
10987,MOHOMMAD MOBIN SHAIKH,44,MUMBAI NORTH CENTRAL,MAHARASHTRA,Peace Party,0,10th Pass,1398900,0.8291,0.088,1,3,1,0.0047,4,0,M,0,671,0.0007
13001,MOHRIL MURMU,69,DUMKA,JHARKHAND,Independent,0,Graduate Professional,790000,0.6763,0.026,1,1,3,0.0284,4,0,M,0,2213,0.0022
10343,MOHSIMMIYA(SAIYAD MOHSIN BAPU),58,VADODARA,GUJARAT,Bahujan Mukti Party,0,8th Pass,2136583,0.7931,0.048,1,2,0,0.0045,1,0,M,0,872,0.0007
12626,MOHSIN,30,RAJGARH,MADHYA PRADESH,Independent,0,8th Pass,205000,0.7063,0.053,1,4,0,0.0943,4,0,M,0,2577,0.002
9137,MOIDEEN KUNJU P P,57,CHALAKUDY,KERALA,SOCIAL DEMOCRATIC PARTY OF INDIA,2,10th Pass,22397514,0.9391,0.037,1,2,1,0.0373,1,0,M,0,4687,0.0047
5673,MOIRANGTHEM NARA SINGH,60,INNER MANIPUR,MANIPUR,Communist Party of India,0,Graduate Professional,0,0.7985,0.004,3,1,3,0.03,2,0,M,0,133813,0.1762
6068,MOIRANGTHEM TOTOMSHANA NONGSHABA,60,INNER MANIPUR,MANIPUR,Independent,0,12th Pass,0,0.7985,0.004,1,1,2,0.03,2,0,M,0,973,0.0013
5027,MOJAS RAJA SEKHAR DUGGIRALA,59,AMALAPURAM,ANDHRA PRADESH,Janasena Party,1,Post Graduate,28930012,0.674,0.046,1,2,4,0.0524,1,0,M,0,255317,0.2071
11798,MOJILAL,44,BAHRAICH,UTTAR PRADESH,Rashtriya Janadhikar Party,0,8th Pass,886000,0.6972,0.147,1,3,0,0.0121,7,0,M,0,1662,0.0017
6887,MOKALLA. MURALI KRISHNA,54,MAHABUBABAD,TELANGANA,Independent,4,5th Pass,1260500,0.665,0.031,1,2,0,-0.0814,1,0,M,0,6666,0.0068
